id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5456,Guesthouse in Austin · ★4.84 · 1 bedroom · 2 beds · 1 bath,8028,Sylvia,,78702,30.26057,-97.73441,Entire home/apt,107,2,648,2023-06-04,3.73,1,341,45,
324480,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,1660476,Mark,,78705,30.29905,-97.73881,Entire home/apt,99,30,1,2022-09-20,0.11,2,363,1,
5769,Home in Austin · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,8186,Elizabeth,,78729,30.45697,-97.78422,Private room,42,1,285,2023-06-03,1.78,1,0,21,
325889,Home in Austin · ★4.75 · 5 bedrooms · 6 beds · 2 baths,1666874,Brian,,78704,30.24583,-97.75472,Entire home/apt,549,3,89,2023-05-29,0.65,1,343,22,
6413,Guesthouse in Austin · ★4.97 · Studio · 1 bed · 1 bath,13879,Todd,,78704,30.24885,-97.73587,Entire home/apt,109,30,122,2022-10-17,0.74,1,0,4,
6448,Guesthouse in Austin · ★4.97 · 1 bedroom · 2 beds · 1 bath,14156,Amy,,78704,30.26034,-97.76487,Entire home/apt,159,3,303,2023-05-16,2.12,1,107,23,
326172,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,1665442,Lionel,,78756,30.326650619506836,-97.74362182617188,Entire home/apt,98,30,23,2022-03-18,0.17,1,142,0,
8502,Guest suite in Austin · ★4.56 · 1 bedroom · 1 bed · 1 bath,25298,Karen,,78741,30.23466,-97.73682,Entire home/apt,48,4,51,2023-05-16,0.31,1,78,3,
13035,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,50793,Molly,,78702,30.26098,-97.73072,Entire home/apt,136,30,17,2022-12-07,0.11,2,129,1,
329172,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,1680871,Janet,,78746,30.30085,-97.80794,Entire home/apt,495,3,7,2022-08-07,0.05,1,352,1,
18258,Bungalow in Austin · ★5.0 · 3 bedrooms · 2 beds · 2 baths,39458,Billy,,78745,30.19756,-97.78754,Entire home/apt,107,3,9,2023-06-09,1.17,1,92,9,
329306,Home in Austin · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,880571,Angel,,78702,30.27232,-97.72579,Private room,68,2,594,2023-05-18,4.34,5,64,47,
331549,Place to stay in Austin · 1 bedroom · 1 bed · 1 bath,1690383,Sandra,,78725,30.23911,-97.58625,Private room,100,2,0,,,1,0,0,
22828,Guesthouse in Austin · ★4.94 · 1 bedroom · 1 bed · 1 bath,56488,David,,78741,30.23614,-97.73225,Entire home/apt,65,29,50,2022-12-15,0.31,1,283,3,
333442,Home in Austin · ★4.84 · 5 bedrooms · 5 beds · 3 baths,1698318,Virginia,,78703,30.31267,-97.76641,Entire home/apt,339,3,170,2023-05-22,1.32,1,279,15,
22982,Guesthouse in Austin · ★4.91 · 2 bedrooms · 2 beds · 1 bath,89031,Gina,,78703,30.28074,-97.75381,Entire home/apt,225,1,166,2023-01-02,1.03,1,161,2,
25028,Bungalow in Austin · ★4.94 · 2 bedrooms · 2 beds · 1 bath,102862,Elana,,78757,30.33771,-97.73708,Entire home/apt,225,7,35,2021-07-28,0.22,2,143,0,
333815,Home in Austin · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,372962,Kim,,78704,30.25381,-97.75262,Private room,102,2,169,2023-05-28,1.24,1,36,14,
37324,Home in Austin · ★4.87 · 1 bedroom · 1 bed · 1 bath,161189,Chris,,78727,30.42895,-97.68958,Private room,33,30,38,2020-02-29,0.39,1,283,0,
334616,Condo in Austin · 2 bedrooms · 2 beds · 1 bath,608539,D,,78741,30.24481,-97.72379,Entire home/apt,250,1,2,2013-03-17,0.01,1,0,0,
40285,Home in Austin · ★4.92 · 2 bedrooms · 2 beds · 2 baths,170787,Robbie,,78731,30.35123,-97.76207,Entire home/apt,450,2,38,2023-04-10,0.25,1,315,3,
335231,Home in Austin · 2 bedrooms · 2 beds · 1 bath,1665428,Krista,,78704,30.23841,-97.74402,Entire home/apt,145,28,1,2012-03-15,0.01,1,93,0,
47572,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,215917,Belinda,,78758,30.37783,-97.70749,Private room,43,30,7,2022-11-16,0.14,1,253,1,
335885,Home in Austin · ★4.84 · 5 bedrooms · 6 beds · 3 baths,1707903,Falkor,,78749,30.20621,-97.85577,Entire home/apt,850,28,43,2021-07-05,0.31,1,90,0,
50318,Condo in Austin · ★4.88 · 2 bedrooms · 3 beds · 1 bath,12409,Flip,,78705,30.28588,-97.75145,Entire home/apt,86,30,33,2022-08-15,0.21,2,201,1,
335945,Home in Austin · ★4.56 · 2 bedrooms · 2 beds · 2 baths,1555683,Patrick,,78741,30.24026,-97.73338,Entire home/apt,90,30,34,2022-11-01,0.25,1,129,2,
57187,Guesthouse in Austin · ★4.92 · 1 bedroom · 3 beds · 1 bath,272156,Lois,,78704,30.25756,-97.76995,Entire home/apt,99,1,982,2023-06-01,6.48,2,318,100,
69303,Condo in Austin · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,272156,Lois,,78704,30.26146,-97.77276,Entire home/apt,115,2,218,2023-05-18,1.48,2,292,40,
337125,Home in Austin · ★4.79 · 1 bedroom · 2 beds,261883,Carolyn,,78759,30.42035,-97.76685,Private room,80,32,33,2015-10-06,0.24,1,83,0,
69810,Guesthouse in Austin · ★4.98 · 1 bedroom · 1 bed · 1 bath,82762,Dolina,,78704,30.2309,-97.76619,Entire home/apt,134,2,446,2022-03-08,2.98,1,0,0,
340045,Loft in Austin · 1 bedroom · 1 bed · 1.5 baths,1725752,Shanti,,78746,30.25937,-97.79249,Entire home/apt,400,1,1,2021-12-30,0.06,1,0,0,
70258,Guesthouse in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,355348,Jason,,78704,30.23644,-97.76611,Entire home/apt,225,2,37,2023-03-23,0.53,1,82,1,
340630,Home in Austin · ★4.74 · 2 bedrooms · 2 beds · 1 bath,531267,Shelley,,78757,30.33061,-97.72531,Entire home/apt,50,30,24,2023-03-28,0.18,3,9,3,
70812,Guesthouse in Austin · ★4.89 · 1 bedroom · 3 beds · 1 bath,268988,Stephanie,,78704,30.24648,-97.74913,Entire home/apt,165,2,175,2023-02-21,1.17,1,79,9,
341382,Home in Austin · ★4.72 · 4 bedrooms · 6 beds · 2 baths,1205884,Luke And Rachel,,78702,30.26543,-97.71338,Entire home/apt,750,4,124,2019-03-17,0.90,1,0,0,
72833,Guesthouse in Austin · ★4.91 · 1 bedroom · 1 bed · 1 bath,378744,Ellen And Andy,,78731,30.313,-97.75066,Entire home/apt,135,3,413,2023-03-26,2.77,1,9,18,
341530,Bungalow in Austin · ★4.82 · 1 bedroom · 1 bed · 1 bath,740347,Chris,,78704,30.24746,-97.75662,Entire home/apt,109,2,198,2023-04-24,1.47,2,18,5,
73005,Townhouse in Austin · ★4.89 · 2 bedrooms · 4 beds · 2.5 baths,128514,Vivian,,78727,30.41419,-97.73183,Entire home/apt,297,4,44,2023-01-04,0.30,1,166,2,
73289,Rental unit in Austin · ★4.88 · 2 bedrooms · 2 beds · 2 baths,382510,Christina,,78705,30.29016,-97.74478,Entire home/apt,111,30,60,2023-04-21,0.40,2,57,4,
341596,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,1733004,Julie,,78704,30.24623,-97.75904,Private room,145,2,94,2023-03-27,0.69,1,208,9,
74318,Home in Austin · ★4.82 · 1 bedroom · 1 bed · 1 bath,387918,Amy & Justin,,78704,30.24473,-97.77923,Entire home/apt,118,2,251,2022-11-14,1.69,2,0,7,
342039,Guesthouse in Austin · ★4.93 · 1 bedroom · 1 bed · 1 bath,1735494,Steph And Joey,,78702,30.25158,-97.73147,Entire home/apt,124,1,357,2023-05-21,2.61,2,162,30,
75957,Guesthouse in Austin · ★4.97 · 1 bedroom · 2 beds · 1 bath,404260,Kelly,,78703,30.29033,-97.76886,Entire home/apt,129,2,434,2023-06-04,2.91,1,210,46,
342243,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,1736662,Teresa,,78759,30.41633,-97.75228,Private room,44,31,3,2020-02-13,0.05,1,282,0,
76501,Guest suite in Austin · ★4.96 · 1 bedroom · 2 beds · 1 bath,408534,Kevin And Bob,,78722,30.29192,-97.71939,Entire home/apt,125,2,226,2023-05-24,1.51,1,72,11,
343462,Guest suite in Austin · ★4.89 · 1 bedroom · 1 bed · 1 bath,1742984,Rachel,,78721,30.26895,-97.68947,Entire home/apt,99,1,260,2023-04-30,1.90,1,291,14,
76911,Home in Austin · ★4.96 · 5 bedrooms · 14 beds · 3 baths,394012,Cole,,78702,30.26945,-97.72491,Entire home/apt,400,2,201,2023-06-04,2.02,1,89,23,
343889,Rental unit in Austin · ★4.73 · Studio · 1 bed · 1 bath,1744639,Darcy,,78702,30.27293,-97.72288,Entire home/apt,47,30,36,2023-05-21,0.26,1,152,6,
76925,Home in Austin · ★4.94 · 3 bedrooms · 5 beds · 2 baths,411190,Lynn,,78702,30.25505,-97.72552,Entire home/apt,400,2,16,2019-05-27,0.11,1,0,0,
345221,Rental unit in Austin · ★4.38 · 2 bedrooms · 3 beds · 1 bath,1644218,Cecily,,78701,30.27247,-97.74796,Entire home/apt,299,3,8,2019-11-03,0.06,2,0,0,
77347,Home in Austin · 1 bedroom · 1 bed · 1 private bath,382265,Leslie,,78733,30.33877,-97.882,Private room,104,2,0,,,1,315,0,
77639,Home in Austin · ★4.73 · 2 bedrooms · 2 beds · 1 bath,416628,Carlos,,78704,30.25023,-97.77985,Entire home/apt,179,2,59,2023-05-14,0.56,1,338,16,
345473,Home in Austin · ★4.97 · 3 bedrooms · 3 beds · 2 baths,1751224,Whitney,,78704,30.24619,-97.74569,Entire home/apt,150,2,182,2023-05-13,1.46,1,113,39,
345536,Bungalow in Austin · ★4.93 · 2 bedrooms · 3 beds · 1 bath,1752493,Gigi,,78704,30.2466,-97.76157,Entire home/apt,157,2,301,2023-06-05,2.22,2,258,30,
78035,Home in Austin · ★4.99 · 4 bedrooms · 4 beds · 3 baths,419192,Keith And Shannon,,78704,30.25659,-97.76772,Entire home/apt,800,4,91,2022-10-17,1.19,2,23,1,
78127,Home in Austin · ★4.20 · 5 bedrooms · 4 beds · 1 bath,419707,Julia,,78701,30.27672,-97.74799,Entire home/apt,240,1,6,2019-05-26,0.04,3,0,0,
347572,Home in Austin · ★4.90 · 2 bedrooms · 3 beds · 1 bath,1761506,Savanna,,78702,30.26448,-97.71715,Entire home/apt,125,2,29,2020-03-01,0.21,1,0,0,
347654,Home in Austin · ★4.91 · 3 bedrooms · 3 beds · 2.5 baths,1761915,Charm,,78704,30.23661,-97.7449,Entire home/apt,525,1,66,2023-04-16,0.48,3,86,4,
78422,Home in Austin · ★4.86 · 3 bedrooms · 4 beds · 1 bath,421002,E. Dixie,,78702,30.27443,-97.71135,Entire home/apt,75,4,14,2023-06-06,0.09,1,55,8,
78731,Home in Austin · ★4.98 · 1 bedroom · 1 bed · 1 private bath,423131,Robin,,78702,30.27011,-97.72693,Private room,123,3,221,2023-05-27,1.62,1,145,24,
347935,Home in Austin · 2 bedrooms · 2 beds · 1 bath,1763742,Amber,,78704,30.25152,-97.76212,Entire home/apt,643,5,1,2012-03-18,0.01,1,0,0,
349447,Bungalow in Austin · ★4.85 · 1 bedroom · 1 bed · 1 bath,1770424,Jason,,78702,30.27871,-97.72332,Entire home/apt,119,1,833,2023-05-26,6.09,8,329,86,
349635,Guest suite in Austin · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,1771402,Cindie,,78703,30.29932,-97.77631,Private room,72,1,71,2022-10-23,0.60,2,115,1,
78884,Rental unit in Austin · ★4.77 · Studio · 2 beds · 1 bath,2157243,Sean,,78704,30.26126,-97.77358,Entire home/apt,112,2,193,2023-04-20,1.29,9,270,18,
79603,Bungalow in Austin · ★4.81 · 2 bedrooms · 2 beds · 1 bath,428883,Beau,,78704,30.24948,-97.75896,Entire home/apt,178,2,142,2022-12-31,0.95,1,18,13,
350072,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 3 baths,1714818,Jessica,,78704,30.24643,-97.76403,Entire home/apt,825,3,6,2014-11-04,0.04,1,0,0,
351865,Home in Austin · 1 bedroom · 1 bed · 1 bath,1782559,Julie,,78754,30.33345,-97.64937,Private room,75,1,0,,,1,0,0,
79768,Bungalow in Austin · ★4.71 · 3 bedrooms · 3 beds · 1 bath,430091,Shawn,,78702,30.26035,-97.73253,Entire home/apt,225,4,34,2019-03-11,0.24,2,0,0,
353261,Home in Austin · ★4.83 · 4 bedrooms · 5 beds · 3.5 baths,1789494,Lara,,78704,30.24276,-97.75211,Entire home/apt,575,3,206,2023-05-14,1.83,1,245,14,
82033,Home in Austin · ★4.25 · 3 bedrooms · 4 beds · 2 baths,445746,Kimberly,,78723,30.30393,-97.68872,Entire home/apt,300,2,4,2021-05-30,0.06,1,179,0,
353955,Rental unit in Austin · 2 bedrooms · 1 bed,1792021,Mykel,,78746,30.34574,-97.80069,Entire home/apt,225,3,1,2012-03-15,0.01,1,0,0,
354263,Guesthouse in Austin · ★4.90 · 1 bedroom · 2 beds · 1 bath,1752493,Gigi,,78704,30.24821,-97.76343,Entire home/apt,125,1,394,2023-06-02,2.88,2,330,36,
83643,Home in Austin · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,456230,Michele,,78752,30.32395,-97.71851,Private room,52,2,265,2023-06-05,1.86,1,355,31,
354513,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,1795232,Sara,,78702,30.25884,-97.73056,Entire home/apt,630,3,5,2017-03-15,0.04,1,0,0,
84771,Condo in Austin · ★4.67 · 2 bedrooms · 1 bed · 1 bath,321037,Lucien,,78705,30.29386,-97.74188,Entire home/apt,81,2,16,2018-01-03,0.23,2,0,0,
354569,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,2049988,Mike,,78703,30.28885,-97.76001,Entire home/apt,248,3,11,2017-07-05,0.08,1,0,0,
355176,Rental unit in Austin · ★4.85 · 1 bedroom · 1 bed · 1 bath,1798140,Scott,,78745,30.22187,-97.7747,Entire home/apt,110,30,21,2021-05-02,0.15,1,0,0,
355232,Home in Austin · ★5.0 · 3 bedrooms · 7 beds,1798084,Jeffrey,,78704,30.24748,-97.74724,Entire home/apt,1000,1,3,2017-03-19,0.02,1,365,0,
355328,Home in Austin · 1 bedroom · 1 bed · 1 bath,1798834,Joan,,78704,30.23928,-97.77907,Entire home/apt,100,1,0,,,1,0,0,
89475,Home in Austin · ★4.86 · 4 bedrooms · 5 beds · 2 baths,487072,Greg & Amanda,,78757,30.35681,-97.72618,Entire home/apt,400,45,119,2023-03-14,0.91,12,282,3,
355792,Rental unit in Austin · ★4.85 · 1 bedroom · 1 bed · 1 bath,1801114,An,,78703,30.28097,-97.75393,Entire home/apt,97,2,14,2021-11-29,0.10,1,0,0,
90898,Home in Austin · ★4.73 · 2 bedrooms · 3 beds · 1 bath,236847,Lester,,78704,30.24498,-97.74935,Entire home/apt,174,1,113,2023-03-14,0.77,2,357,5,
356675,Home in Austin · 3 bedrooms · 4 beds · 2.5 baths,1805253,Trey,,78703,30.3054,-97.76974,Entire home/apt,1050,30,2,2013-06-01,0.01,1,0,0,
90957,Home in Austin · ★4.57 · 1 bedroom · 2 beds · 1 shared bath,236847,Lester,,78704,30.24574,-97.74828,Private room,84,1,7,2023-04-28,0.05,2,361,4,
356719,Home in Austin · 3 bedrooms · 3 beds · 2 baths,1805524,Jai,,78723,30.30571,-97.69464,Entire home/apt,300,2,1,2012-11-20,0.01,1,0,0,
104099,Guest suite in Austin · ★4.87 · 1 bedroom · 2 beds · 1 bath,213651,Daniel,,78704,30.254535068933667,-97.77675650778289,Entire home/apt,81,1,260,2023-06-04,1.82,2,9,48,
356837,Townhouse in Austin · ★4.85 · 2 bedrooms · 5 beds · 2.5 baths,1806205,Varun,,78701,30.28184,-97.74276,Entire home/apt,428,14,35,2022-07-22,0.26,3,337,1,
104386,Home in Austin Texas · ★4.97 · 2 bedrooms · 3 beds · 1 bath,543367,Mary,,78704,30.24645,-97.74701,Entire home/apt,150,31,138,2022-11-12,0.94,2,303,2,
357529,Home in Austin · ★4.98 · 2 bedrooms · 2 beds · 1 bath,1808807,Renee,,78704,30.25478,-97.76854,Entire home/apt,165,3,348,2023-06-03,2.54,2,201,51,
104394,Bed and breakfast in Austin · ★4.62 · 1 bedroom · 1 bed · 1.5 baths,543424,Jill,,78745,30.20276,-97.82506,Private room,64,5,75,2023-03-21,0.51,1,18,1,
358164,Cabin in Austin · ★4.95 · 1 bedroom · 2 beds · 1 private bath,1812799,Monica,,78751,30.3124,-97.72007,Private room,102,2,230,2023-05-29,1.68,1,289,29,
109005,Townhouse in Austin · ★4.93 · 2 bedrooms · 2 beds · 1 bath,552705,"Amanda (Marz, Nickname)",,78703,30.282673315905875,-97.76861987810229,Entire home/apt,161,3,14,2021-07-05,0.16,2,58,0,
358643,Home in Austin · 2 bedrooms · 1 bed · 0 baths,1815367,Kathy,,78704,30.22971,-97.76695,Entire home/apt,800,1,0,,,1,0,0,
113779,Bungalow in Austin · ★4.87 · 1 bedroom · 1 bed · 1 bath,578211,Pete,,78751,30.3027,-97.72945,Entire home/apt,126,20,101,2023-05-31,0.73,10,345,8,
362460,Home in Austin · 2 bedrooms · 2 beds · 1 bath,1831617,Chris,,78756,30.31744,-97.74547,Entire home/apt,625,4,0,,,1,0,0,
116014,Home in Austin · 3 bedrooms · 3 beds · 1 bath,419707,Julia,,78701,30.27521,-97.74793,Entire home/apt,259,1,2,2019-04-14,0.01,3,0,0,
362662,Home in Austin · ★4.82 · 4 bedrooms · 9 beds · 4 baths,1832618,Robert,,78702,30.25313,-97.72534,Entire home/apt,471,2,109,2023-05-01,0.84,1,273,1,
363040,Guest suite in Austin · ★4.83 · Studio · 2 beds · 1 bath,213651,Daniel,,78704,30.25433,-97.77582,Entire home/apt,80,1,380,2023-06-02,2.78,2,19,61,
128326,Home in Austin · ★4.94 · 3 bedrooms · 3 beds · 2 baths,634580,Morrie And Rachel,,78736,30.24395,-98.00244,Entire home/apt,295,3,86,2023-04-18,0.60,1,280,9,
363944,Home in Austin · ★4.94 · 5 bedrooms · 7 beds · 4 baths,1840480,Scott & Sally,,78704,30.25795,-97.77202,Entire home/apt,760,4,33,2023-05-08,0.30,12,134,2,
140474,Bungalow in Austin · ★4.90 · 2 bedrooms · 3 beds · 1 bath,578211,Pete,,78751,30.30215,-97.73046,Entire home/apt,142,20,90,2023-06-03,0.64,10,284,8,
364025,Rental unit in Austin · ★4.69 · 1 bedroom · 2 beds · 1 bath,1839064,Adriana,,78703,30.27371,-97.75301,Entire home/apt,225,5,13,2019-03-14,0.10,1,0,0,
364269,Home in Austin · ★4.88 · 3 bedrooms · 4 beds · 2.5 baths,1840480,Scott & Sally,,78704,30.25954,-97.76978,Entire home/apt,356,4,106,2023-04-30,0.78,12,226,14,
140504,Bungalow in Austin · ★4.92 · 1 bedroom · 1 bed · 1 bath,578211,Pete,,78751,30.30397,-97.73037,Entire home/apt,126,20,97,2023-05-07,0.68,10,317,10,
145210,Guesthouse in Austin · ★4.90 · 1 bedroom · 1 bed · 1 bath,475506,Dan,,78705,30.30203,-97.74235,Entire home/apt,150,30,206,2022-11-09,1.60,1,57,2,
365471,Home in Austin · ★4.82 · 3 bedrooms · 4 beds · 2.5 baths,1845598,D.K.,,78702,30.25917,-97.73425,Entire home/apt,392,1,104,2023-04-16,0.76,1,75,5,
158398,Home in Austin · ★4.82 · 4 bedrooms · 4 beds · 3 baths,760426,Lis,,78704,30.25288,-97.78491,Entire home/apt,828,4,17,2022-06-18,0.12,1,150,1,
367356,Cottage in Austin · ★4.75 · 2 bedrooms · 3 beds · 1 bath,1488733,Vacasa Texas,,78751,30.3065,-97.72278,Entire home/apt,138,1,179,2022-11-06,1.31,16,365,3,
167459,Home in West Lake Hills · ★4.63 · 4 bedrooms · 4 beds · 3 baths,628942,Marnie,,78746,30.27767,-97.79126,Entire home/apt,800,3,8,2022-02-22,0.06,1,359,0,
367789,Home in Austin · 4 bedrooms · 6 beds · 4.5 baths,1856695,John,,78703,30.30549,-97.77147,Entire home/apt,2150,4,1,2014-03-17,0.01,1,0,0,
174828,Home in Austin · ★4.88 · 4 bedrooms · 4 beds · 2 baths,835236,Jenny,,78752,30.33238,-97.71233,Entire home/apt,348,2,371,2023-05-30,2.60,1,87,21,
368057,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1858184,Carlos,,78723,30.29608,-97.70658,Entire home/apt,160,72,15,2021-08-08,0.12,1,0,0,
184853,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,518748,Rachel,,78704,30.24106,-97.77315,Entire home/apt,135,30,7,2023-01-08,0.14,2,128,3,
369090,Rental unit in Austin · 2 bedrooms · 1 bed · 1 bath,1861886,Sarah,,78704,30.25858,-97.75181,Entire home/apt,650,1,0,,,1,0,0,
195674,Home in Austin · ★4.95 · 4 bedrooms · 5 beds · 2.5 baths,951551,Lori,,78704,30.25775,-97.76703,Entire home/apt,625,2,40,2023-03-17,0.32,1,341,2,
202187,Guesthouse in Austin · ★4.87 · 1 bedroom · 2 beds · 1 bath,989596,John,,78704,30.24867,-97.74678,Entire home/apt,75,1,958,2023-05-19,6.72,2,209,76,
381240,Townhouse in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1887493,Sobena,,78704,30.2538,-97.74359,Entire home/apt,375,4,9,2022-10-24,0.07,1,239,3,
202753,Loft in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,729047,Tracy,,78703,30.276272,-97.757103,Private room,200,3,15,2023-03-17,0.24,1,87,1,
406911,Guest suite in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,1652515,Cynthia,,78704,30.25909,-97.756,Entire home/apt,151,1,425,2023-05-29,3.27,1,334,38,
412290,Rental unit in Austin · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,1726978,Benjamin,,78704,30.23899,-97.7522,Private room,47,3,52,2018-01-17,0.40,2,0,0,
207054,Guest suite in Austin · ★4.91 · 2 bedrooms · 2 beds · 1 bath,1018853,Merri Gale & Donald,,78741,30.24434,-97.73069,Entire home/apt,137,3,204,2023-05-06,1.44,1,86,19,
424279,Condo in Austin · ★4.89 · 2 bedrooms · 3 beds · 2 baths,1275188,Susie & Eoin,,78704,30.241,-97.75371,Entire home/apt,155,30,27,2022-04-09,0.22,1,65,0,
208897,Home in Austin · ★4.95 · 3 bedrooms · 3 beds · 1 bath,1029071,Suzanne,,78702,30.263203,-97.699829,Entire home/apt,151,2,149,2023-05-28,1.32,1,200,29,
430683,Home in Austin · 3 bedrooms · 3 beds · 2 baths,2141281,Melanie,,78731,30.33875,-97.76135,Entire home/apt,695,31,2,2016-05-30,0.01,4,177,0,
210834,Home in Austin · ★4.89 · 3 bedrooms · 5 beds · 2.5 baths,1039968,Megan,,78704,30.2527,-97.74385,Entire home/apt,446,3,19,2022-12-28,0.15,2,0,11,
433996,Loft in Austin · ★4.81 · 1 bedroom · 1 bed · 2 baths,2157243,Sean,,78704,30.26139,-97.77566,Entire home/apt,117,2,281,2023-05-21,2.09,9,256,16,
435211,Rental unit in Austin · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,1644218,Cecily,,78701,30.27241,-97.74894,Private room,82,2,164,2020-02-15,1.22,2,0,0,
218402,Home in Austin · ★4.72 · 1 bedroom · 1 bed · 1 private bath,1129520,Paulette,,78754,30.36145,-97.64397,Private room,30,28,27,2022-08-01,0.19,1,276,1,
438411,Home in Austin · ★4.94 · 2 bedrooms · 2 beds · 1 bath,2177425,Aga & B,,78702,30.26529,-97.71573,Entire home/apt,200,30,16,2021-05-18,0.12,2,160,0,
219168,Rental unit in Austin · ★4.88 · Studio · 1 bed · 1 bath,1134580,Kalu,,78704,30.24519,-97.74486,Entire home/apt,250,2,8,2016-10-09,0.06,1,0,0,
442720,Home in Austin · ★4.81 · 4 bedrooms · 5 beds · 3 baths,2200336,Gretchen,,78746,30.29948,-97.79728,Entire home/apt,354,4,103,2023-02-26,0.77,1,183,4,
461404,Bungalow in Austin · ★4.76 · 2 bedrooms · 3 beds · 1 bath,1021729,Nita,,78756,30.3239,-97.731,Entire home/apt,105,2,95,2023-05-31,0.74,1,275,9,
222986,Home in Austin · ★4.96 · 3 bedrooms · 3 beds · 2 baths,1157982,Lyon,,78702,30.25753,-97.7313,Entire home/apt,500,20,53,2017-10-01,0.38,5,236,0,
474901,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 3 baths,2354063,Marit,,78704,30.25174,-97.78213,Entire home/apt,599,2,5,2016-10-10,0.04,1,353,0,
224603,Guesthouse in Austin · ★4.94 · Studio · 1 bed · 1 bath,1169129,David And Kristy,,78751,30.30732,-97.72782,Entire home/apt,110,8,114,2022-05-05,0.80,2,115,0,
227372,Home in Austin · ★4.89 · 3 bedrooms · 5 beds · 2.5 baths,51183342,Hunter,,78704,30.247942,-97.749763,Entire home/apt,589,1,262,2023-06-02,1.91,10,151,26,
479197,Condo in Austin · ★4.94 · 1 bedroom · 1 bed · 1 private bath,1918269,Amanda,,78704,30.258,-97.75195,Private room,60,30,33,2023-05-12,0.25,3,191,5,
485360,Condo in Austin · ★4.96 · Studio · 1 bed · 1 bath,2402591,Jane,,78702,30.26778,-97.72849,Entire home/apt,85,4,150,2023-05-28,1.32,1,91,25,
501861,Guesthouse in Austin · ★4.97 · 2 bedrooms · 2 beds · 1 bath,2476440,Michelle,,78704,30.253061,-97.745712,Entire home/apt,269,2,102,2023-05-24,1.27,3,348,32,
233930,Home in Austin · ★4.94 · 2 bedrooms · 2 beds · 1 bath,578211,Pete,,78751,30.30289,-97.72961,Entire home/apt,165,20,101,2023-01-22,0.72,10,303,5,
238657,Home in Austin · ★4.97 · 2 bedrooms · 2 beds · 1 bath,1250939,Kerry,,78704,30.252,-97.75628,Entire home/apt,151,2,194,2023-06-05,2.01,4,172,43,
510168,Home in Austin · ★4.92 · 3 bedrooms · 5 beds · 2 baths,793021,Steve,,78733,30.34253,-97.8616,Entire home/apt,299,3,117,2023-03-20,1.10,1,343,11,
517378,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,2546917,Clint,,78745,30.20976,-97.81729,Entire home/apt,250,1,0,,,1,0,0,
240541,Guesthouse in Austin · ★4.62 · 1 bedroom · 1 bed · 1 bath,1246229,Elizabeth,,78702,30.25424,-97.72587,Entire home/apt,58,1,754,2023-06-06,5.48,4,38,120,
517430,Rental unit in Austin · ★4.99 · 1 bedroom · 2 beds · 1 bath,2546775,Rice,,78705,30.29961,-97.73449,Entire home/apt,130,2,181,2023-05-15,1.54,1,134,36,
247770,Home in Austin · 3 bedrooms · 2 beds,1298575,Gloria,,78723,30.30339,-97.68465,Entire home/apt,175,2,1,2012-03-13,0.01,1,0,0,
522136,Rental unit in Austin · ★4.96 · 1 bedroom · 2 beds · 1 bath,2567934,Alexis,,78701,30.27936,-97.74362,Entire home/apt,130,3,489,2023-05-21,3.66,1,102,42,
248515,Home in Austin · ★4.83 · 2 bedrooms · 2 beds · 1 bath,1208485,Caitlin,,78702,30.25572,-97.72874,Entire home/apt,218,2,176,2023-05-09,1.29,2,89,28,
525231,Guesthouse in Austin · ★4.88 · 2 bedrooms · 2 beds · 1 bath,2507231,Kris,,78757,30.34024,-97.73739,Entire home/apt,137,2,112,2023-05-09,0.85,1,107,22,
