PID,ZIPCODE,OWN_OCC,AV_TOTAL,LAND_SF,YR_BUILT,YR_REMOD,LIVING_AREA,NUM_FLOORS,STRUCTURE_CLASS,R_BLDG_STYL,R_ROOF_TYP,R_EXT_FIN,R_TOTAL_RMS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_BTH_STYLE,R_KITCH,R_KITCH_STYLE,R_HEAT_TYP,R_AC,R_FPLACE,R_EXT_CND,R_OVRALL_CND,R_INT_CND,R_INT_FIN,R_VIEW
1902617000,2130,Y,858500,7500,1935,0,1957,2,R,CL,G,W,6,3,1,1,M,1,M,W,C,1,G,G,G,N,G
2000478000,2131,Y,383300,4180,1940,2007,1193,2,R,CL,G,M,6,3,1,0,S,1,M,W,N,0,A,A,G,N,A
2000834000,2131,N,460500,8303,1930,2006,1436,2,R,CL,G,W,7,3,1,1,M,1,S,W,N,0,A,A,A,N,A
1704365000,2124,Y,381100,4987,1940,0,1530,2,R,CL,G,W,7,4,1,1,S,1,S,W,N,1,A,A,G,N,G
1704728000,2124,Y,526400,3700,1900,0,2253,2,R,CL,G,W,8,5,1,1,M,1,M,F,N,1,A,G,G,N,A
2009994000,2132,Y,384000,3979,1960,0,1390,2,R,CL,G,W,7,4,1,1,S,1,S,E,N,2,A,A,A,N,A
1805501001,2131,Y,448700,5088,1950,2013,1522,2,R,CL,G,W,8,4,1,1,S,1,S,W,N,1,A,A,A,N,A
2009168000,2132,Y,331600,3800,1930,0,1000,1,R,BW,H,M,5,2,1,0,S,1,N,W,N,1,A,A,A,N,A
2010007000,2132,Y,799400,2415,1987,2002,4068,2,R,CL,G,S,10,5,2,1,M,2,M,W,C,0,G,G,A,N,A
2007018000,2132,Y,341300,8162,1950,0,1001,1,R,RN,G,M,5,2,1,0,S,1,S,W,N,1,A,A,A,N,A
2006955000,2132,Y,596900,5107,1935,2010,1702,2,R,CL,G,W,8,4,2,1,M,1,M,W,N,1,A,A,G,N,A
1806040000,2131,Y,411300,7000,1904,0,1152,2,R,CL,G,M,3,2,1,0,N,1,S,W,N,0,A,A,A,N,A
1805532000,2131,Y,639100,5000,2007, ,1986,2,R,CL,H,F,8,4,3,1,M,1,M,F,C,0,G,G,G,N,A
1808638000,2136,Y,263100,4125,1940,0,912,1,R,RN,H,M,4,2,1,0,S,1,S,F,N,0,A,A,A,N,A
1812842000,2136,Y,360000,5000,1960,0,1538,2,R,CL,G,M,8,4,1,1,S,1,M,W,N,1,A,A,A,N,A
2009549001,2132,Y,380900,4355,1950,2008,1338,1.5,R,CP,G,M,6,3,2,0,S,1,S,W,N,1,A,A,G,N,A
1700653000,2124,Y,164700,5096,1915,0,5197,2,R,CL,H,M,8,9,2,1,N,1,N,F,N,0,A,A,F,N,A
2001914000,2132,Y,584600,8826,1951,0,1632,2,R,CL,G,M,7,3,1,2,S,1,S,W,N,2,A,A,A,N,A
1806872000,2136,Y,499900,7907,1998,0,1740,2,R,CL,G,M,7,3,2,1,M,1,M,W,C,0,G,G,G,N,A
1811982000,2136,Y,342300,6050,1955,1983,1562,1,R,RN,G,W,6,3,2,0,S,1,M,F,N,1,A,A,A,N,A
2007010020,2132,Y,435100,6750,1953,0,1600,1,R,RN,G,M,6,3,1,0,S,1,S,W,C,1,A,A,A,N,A
1812851000,2136,Y,512300,5000,2002, ,2010,2,R,CL,G,M,7,3,2,1,M,1,M,F,C,0,G,G,G,N,A
2007959000,2132,Y,458900,4000,1925,2003,1392,2,R,CL,G,M,7,3,2,0,M,1,M,F,C,0,A,A,G,N,A
1811142006,2136,Y,276000,6998,1955,0,864,1,R,RN,G,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A
2003832000,2132,Y,426700,5000,1938,0,1319,1.5,R,CP,L,W,6,2,1,0,S,1,S,W,N,1,A,A,A,N,A
2009820003,2132,Y,424400,7554,1960,0,1591,1.5,R,CP,S,M,7,3,2,0,S,1,S,F,N,1,A,A,A,N,A
2007010010,2132,N,497600,6025,1953,0,1700,1,R,RN,G,M,8,3,1,1,S,1,S,F,C,1,A,A,A,N,A
1807853000,2136,Y,319600,6250,1895,1935,1400,2,R,CL,G,W,7,3,1,0,N,1,N,W,N,0,A,A,A,N,A
2005121025,2131,Y,563800,7400,1991,0,1503,1.5,R,CP,S,F,6,3,2,1,M,1,M,W,N,1,A,A,G,N,G
1812382000,2136,Y,376900,10000,1920,0,1784,2,R,CL,G,A,9,5,1,0,S,1,S,F,N,1,A,A,A,N,A
2006993001,2132,Y,413400,6726,1950,2001,1306,1.5,R,CV,G,M,7,3,1,1,M,1,S,W,N,1,A,A,G,N,A
2007113000,2132,Y,552200,10342,1925,0,1590,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1805872000,2131,Y,342700,4250,1940,0,1248,1.5,R,CP,G,M,8,3,1,1,S,1,S,W,N,0,A,A,A,N,G
2007884000,2132,N,482800,4044,1960,0,1421,2,R,CL,G,M,7,3,1,1,M,1,M,W,C,1,A,G,G,N,A
2005532000,2131,Y,441200,3080,1905,1993,2182,2.5,R,CL,G,P,10,6,1,1,S,1,S,W,N,0,A,A,A,N,A
1902260001,2130,Y,744300,8597,1964,0,2033,1,R,SL,G,M,8,3,2,0,S,1,S,W,C,2,G,G,G,N,A
2000919000,2131,Y,433500,4444,1925,1973,1392,2,R,CL,H,M,8,4,1,1,M,1,S,W,N,0,A,A,A,N,A
1809508000,2136,Y,546200,5000,2005, ,2120,2,R,CL,G,F,10,4,2,1,M,1,M,F,C,1,G,G,G,N,A
2005121200,2131,Y,543900,6000,1992,0,1836,2,R,CL,G,F,7,4,2,1,M,1,M,W,C,1,A,A,A,N,A
1808485000,2136,Y,309700,5998,1961,0,1140,1,R,SL,G,A,5,3,1,1,S,1,S,F,N,1,A,A,A,N,A
1803545000,2136,Y,292600,8657,1950,0,1232,1,R,RN,G,W,5,2,1,1,S,1,S,W,N,1,A,A,A,N,A
2007713000,2132,Y,419400,5325,1909,2003,1356,2,R,CL,G,M,6,3,1,1,S,1,M,W,N,0,A,A,A,N,A
1810466000,2136,Y,345500,6041,1960,0,1066,1,R,SL,G,W,8,3,1,1,S,1,M,F,N,1,A,A,A,N,A
1902347008,2130,Y,861500,13744,1961,0,1500,1,R,RN,G,W,6,3,2,0,S,1,M,W,C,2,G,G,G,N,A
2005953000,2132,Y,485600,5410,1910,0,1424,2,R,CL,L,M,7,3,1,1,S,1,M,W,N,0,G,A,A,N,A
2002126000,2132,Y,410600,3652,1925,0,1344,2,R,CL,L,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A
1805265000,2131,Y,382000,6000,1960,0,1170,1,R,CP,G,M,6,3,2,1,S,1,S,F,N,0,A,A,A,N,A
2001417000,2131,Y,441200,5000,1900,0,1802,2,R,CL,G,W,7,4,1,0,S,1,S,F,N,0,A,A,A,N,A
2010776009,2132,Y,303100,4868,1950,0,800,1,R,RN,G,M,5,2,1,0,S,1,S,W,N,1,A,A,A,N,A
1903497000,2131,N,230700,2950,1890,0,913,1.5,R,CV,G,M,5,2,1,0,S,1,S,W,N,0,A,A,A,N,F
1810113000,2136,N,483800,9250,1984,0,2343,1,R,RR,G,M,10,4,2,0,M,1,M,F,N,1,G,G,G,N,A
2003977000,2132,Y,658400,4500,1940,0,2775,2.5,R,CL,G,W,9,4,1,1,S,1,M,W,N,1,G,A,A,N,A
1808515014,2131,Y,425400,5587,1984,0,2643,1,R,RR,G,M,6,3,1,0,M,1,M,W,N,0,A,A,G,N,A
1803852001,2136,Y,296400,3110,1905,1990,2080,2,R,CL,G,S,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1809872007,2136,Y,355900,9055,1950,1992,1224,1.5,R,CP,G,M,6,3,1,0,S,1,S,F,N,1,A,A,A,N,A
1812025000,2136,Y,401900,7217,1964,0,1274,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,G
1403741000,2124,N,294900,4956,1900,0,1860,2,R,CL,G,A,6,4,2,1,S,1,M,F,N,0,A,A,A,N,A
1808070010,2136,N,315200,5580,1984,0,1320,2,R,SD,G,M,5,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1804894000,2131,Y,380100,7815,1940,0,1008,1,R,CP,G,M,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A
1703499000,2124,Y,493900,6350,1900,2005,2514,2,R,CL,G,S,9,4,1,1,S,1,M,W,N,1,A,A,A,N,A
1806221000,2131,Y,425000,8500,1904,1997,1324,2,R,CL,G,M,7,3,2,0,M,1,M,W,N,0,G,A,A,N,A
1902495000,2130,Y,1032800,6750,1939, ,2712,2,R,CL,G,B,14,5,2,1,S,1,M,W,C,1,G,G,G,N,A
2003439015,2132,Y,444300,6276,1951,0,1484,2,R,CL,G,M,6,3,1,1,N,1,N,W,N,1,A,A,A,N,A
2003704002,2132,Y,442500,5632,1955,0,1248,2,R,CL,G,M,6,3,1,1,S,1,M,F,N,1,A,A,A,N,G
1704695000,2124,Y,402700,6300,1910,1999,1434,2,R,CL,H,M,7,3,1,2,S,1,S,W,N,0,A,A,A,N,A
1808612000,2136,Y,329300,4500,1941,2011,1301,1.5,R,CP,G,W,6,3,1,0,M,1,S,F,N,0,A,A,G,N,A
1904413000,2131,Y,331900,4243,1920,0,864,1,R,BW,H,M,5,2,1,1,S,1,S,W,N,0,A,A,A,N,A
2011198000,2132,Y,295600,2426,1904, ,1233,1.5,R,CP,G,W,6,3,1,0,S,1,S,F,N,0,G,A,A,N,A
1703356000,2124,Y,441700,4056,1925,2007,1782,2,R,CL,G,W,6,3,1,1,M,1,M,W,N,1,A,A,G,N,A
1810182008,2136,Y,310100,4438,1967,0,1392,2,R,CL,G,M,6,3,2,0,S,1,S,W,N,1,A,A,A,N,A
1901440000,2130,Y,762400,4475,1920,2011,2415,2.5,R,CL,G,W,8,3,2,1,S,1,M,W,N,1,G,G,G,N,A
1810722004,2136,Y,463900,6514,1965,0,2068,2,R,CL,G,F,7,3,2,1,S,1,S,W,N,2,G,A,A,N,A
1701156000,2124,Y,407000,4730,1900,0,2180,2,R,CL,L,W,9,4,2,0,S,1,S,F,N,1,A,A,A,N,A
1403282030,2124,Y,231300,1769,1991,0,1464,2,R,SD,H,M,6,3,2,0,M,1,M,W,N,0,A,G,G,N,A
1902672000,2130,Y,767400,6600,1925,2002,2066,1.5,R,CP,G,M,7,4,1,0,M,1,M,W,N,1,G,G,G,N,A
1806959000,2136,Y,393000,9692,1940,0,1794,1.5,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1704758000,2124,N,607000,10500,1895,0,2546,2,R,CL,G,F,8,4,2,1,S,1,S,W,N,1,A,A,A,N,A
2009743000,2132,Y,328900,3586,1929,0,944,1,R,BW,G,W,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A
1806796000,2136,Y,346000,6000,1958,0,1431,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,G,G,N,A
2007026000,2132,Y,360500,6546,1930,0,1310,1,R,BW,G,M,4,2,1,0,S,1,N,W,N,1,A,A,F,N,A
2002072000,2132,Y,535400,5500,1925,2004,1364,2,R,CL,G,F,7,3,1,1,M,1,M,W,N,1,G,A,A,N,A
2006950000,2132,Y,418700,5120,1928,0,1400,2,R,CL,G,M,7,3,1,1,N,1,N,W,N,0,A,A,A,N,A
1002725000,2130,N,876100,3548,1900,2012,2603,2,R,CL,G,M,10,5,2,0,M,1,M,W,N,0,A,G,G,N,A
2009398000,2132,Y,465900,7316,1925,0,1910,1,R,BW,H,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1808518027,2131,Y,407500,8495,1955,0,1470,2,R,CL,G,W,7,4,1,1,S,1,S,W,N,1,A,A,A,N,G
2001271000,2131,Y,436100,4250,1905,0,1824,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,0,F,A,A,N,A
1604745000,2124,Y,447400,3200,1920,0,1525,2,R,CL,H,W,6,3,1,0,S,1,S,W,N,0,A,A,G,N,A
1810005000,2136,Y,429100,5720,1910,1989,2168,2,R,CL,G,M,10,3,2,1,S,1,S,W,N,0,A,A,G,N,A
2006595000,2132,Y,626200,4800,1928,2008,1997,2,R,CL,G,W,8,4,1,1,M,1,S,W,N,1,G,G,G,N,A
2004117000,2132,Y,570600,4500,1930,2012,1699,2,R,CL,G,M,8,4,1,1,M,1,M,E,N,1,G,G,A,N,A
2006228000,2132,Y,493700,5000,1920,1990,1413,2,R,CL,H,W,8,4,1,1,S,1,S,W,N,0,A,A,A,N,A
2007624000,2132,N,462500,7600,1956,0,1387,1.5,R,CP,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2003641002,2132,Y,597900,6035,1953,0,1767,2,R,CL,G,W,8,4,1,1,S,1,M,W,N,1,A,G,G,N,A
2010088000,2132,Y,399400,6916,1960,0,1615,1.5,R,CP,G,W,6,2,2,0,S,1,S,E,N,1,A,A,A,N,A
1902475000,2130,Y,964600,7800,1920,0,2468,2,R,CL,G,W,9,4,1,1,S,1,S,W,N,1,G,G,G,N,G
1809621000,2136,Y,336700,6000,1930,0,1287,1,R,CP,G,M,6,4,1,0,M,1,N,F,N,1,A,A,A,N,A
1403307000,2124,Y,315700,7225,1910,0,1620,2,R,CL,G,S,7,3,1,1,S,1,S,F,N,0,A,A,A,N,A
1702546000,2124,N,293500,2842,1900,0,986,1.5,R,CL,L,F,4,2,1,1,S,1,M,W,N,0,A,A,A,N,A
1902987000,2131,Y,370100,3100,1910,0,1320,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,0,G,A,A,N,F
1811164000,2136,Y,330600,5257,1950,0,1504,1.5,R,CP,G,M,6,3,2,0,S,1,S,W,N,0,G,A,A,N,A
2002865010,2132,Y,486200,6000,1989,0,1800,2,R,CL,G,M,7,3,2,1,S,1,S,W,N,1,A,A,A,N,A
2007017000,2132,Y,432600,6126,1953,0,1341,1.5,R,CP,G,M,7,3,1,1,S,1,S,F,N,1,A,A,G,N,A
1801386000,2136,Y,245700,5852,1950,0,864,1,R,RN,G,M,5,1,1,0,S,1,S,W,N,0,A,A,A,N,A
1904162000,2131,Y,459400,3120,1900,1989,1681,2,R,CL,G,M,7,4,1,1,M,1,M,W,N,0,A,A,A,N,A
1702808000,2124,N,356300,7500,1880,1984,2212,2,R,CL,H,F,11,4,1,1,S,1,S,F,N,1,A,A,A,N,A
2005332000,2131,Y,669500,5000,1935,2015,2040,2,R,CL,G,W,7,3,2,1,M,1,M,W,N,2,G,G,G,N,A
2004138000,2132,N,591800,4429,1920,2003,1632,2,R,CL,G,W,7,3,1,0,M,1,S,W,N,1,G,G,G,N,A
1810445000,2136,Y,317400,6500,1950,0,1260,1,R,CP,G,W,5,2,1,0,S,1,S,E,N,1,A,A,A,N,A
2008298000,2132,Y,383100,5469,1925,0,950,1,R,BW,G,W,6,2,1,0,S,1,S,W,N,1,A,A,A,N,A
2008735000,2132,Y,371800,3662,1940,0,1400,2,R,CL,H,A,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A
1805517002,2131,Y,450800,4403,1960,0,1274,2,R,CL,G,M,7,3,2,1,S,1,S,W,N,1,G,A,A,N,A
2010688070,2132,N,865200,5380,2016,0,2824,2,R,CL,G,C,8,4,2,1,M,1,L,F,C,1,G,G,E,N,A
1700454000,2124,N,216900,4141,1880,0,1002,1.5,R,CV,G,M,7,3,1,0,S,1,S,F,N,0,A,A,A,N,A
1804870001,2131,Y,334000,6827,1950,2013,1452,1,R,RN,G,M,5,3,2,0,S,1,N,W,C,0,G,A,A,N,A
1810773007,2136,Y,357200,6014,1960,0,1240,1,R,RN,H,M,6,3,1,1,S,1,S,W,C,1,A,A,A,N,A
1812134000,2136,Y,330300,4585,1880,0,1488,2,R,CL,G,M,7,4,1,0,S,1,S,F,N,0,A,A,A,N,A
2010491000,2132,Y,619800,8720,1993,0,1836,2,R,CL,H,F,6,3,2,1,M,1,M,F,C,1,G,G,G,N,A
1805756002,2131,Y,398200,5140,1961,0,1075,1,R,CP,G,W,6,2,1,1,S,1,S,W,N,1,A,A,G,N,G
1812869000,2136,Y,321900,5000,1900,1979,1586,2,R,CL,G,M,6,3,1,0,N,1,N,W,N,0,A,A,A,N,A
2006632000,2132,Y,593000,4816,1914,2013,1634,2,R,CL,G,W,7,4,1,1,M,1,M,W,N,1,A,A,G,N,A
1903764000,2131,Y,586600,8000,1905,0,2182,2,R,CL,G,M,9,5,1,1,S,1,M,W,N,0,G,A,A,N,G
1700880000,2124,Y,484300,5060,1860,0,2634,2,R,CL,M,M,10,5,1,1,S,1,S,F,N,0,A,A,A,N,A
1601404000,2124,Y,327300,1480,1870,0,1618,2,R,CL,G,M,8,4,1,0,S,1,S,W,N,0,A,A,A,N,A
1808460000,2136,Y,372400,6148,1950,0,1224,1.5,R,CP,G,M,5,3,1,1,S,1,S,F,C,0,G,A,A,N,A
1808789000,2136,Y,297200,10920,1869,0,1317,1.5,R,CL,G,F,10,4,1,1,N,1,N,F,N,0,A,F,F,N,A
1903704000,2131,Y,654600,6399,1880,0,2370,2,R,CL,H,F,8,4,1,1,M,1,M,F,N,1,G,G,G,N,A
2008771004,2132,Y,530800,6531,1955,2016,1716,1.5,R,CP,G,M,7,4,2,1,N,1,M,W,N,1,A,A,A,N,A
1902282000,2130,Y,695400,6244,1928,0,2070,2,R,CL,L,F,8,4,1,1,S,1,S,W,N,1,A,G,G,N,A
1902996000,2131,Y,444200,4151,1914,0,1476,2,R,CL,G,W,8,4,1,0,M,1,M,W,N,0,G,G,G,N,A
2010577000,2132,Y,385900,4160,1930,0,1685,1.5,R,BW,G,M,7,3,2,0,S,1,S,W,N,0,A,A,A,N,A
2011447000,2132,Y,435000,3603,1930,2003,1612,2,R,CL,G,M,7,3,2,0,M,1,M,F,C,0,A,G,G,N,A
2004384000,2132,Y,613100,6000,1930,1990,1564,2,R,CL,H,M,9,3,3,0,M,1,M,F,N,1,G,G,G,N,A
1604947000,2124,Y,435100,4123,1942,2012,1750,2,R,CL,G,M,7,3,1,1,M,1,M,F,N,1,A,A,G,N,A
1805266000,2131,Y,321100,5996,1967,0,962,1,R,RN,G,W,5,3,1,0,S,1,S,W,N,1,A,A,A,N,A
2003963000,2132,Y,531600,6030,1930,0,1704,2,R,CL,G,M,7,3,1,1,M,1,M,W,N,1,A,A,A,N,A
1102418000,2130,Y,729500,8794,1910,2001,4211,2.5,R,CL,G,A,13,8,3,0,S,1,M,F,N,2,A,A,A,N,A
1900829000,2130,Y,790800,4912,1895,0,2543,2,R,CL,H,W,11,5,2,0,S,1,N,F,N,1,A,A,A,N,A
1805383000,2131,Y,616500,15256,1935,0,3013,2.5,R,CL,G,M,7,4,1,1,S,1,S,W,N,0,A,A,A,N,A
1811681000,2136,Y,425500,6617,1999, ,1620,2,R,CL,G,M,6,3,1,1,S,1,S,F,C,0,A,G,G,N,A
2010608001,2132,N,250500,5489,1950,0,925,1,R,RN,G,M,5,3,1,0,S,1,N,F,N,0,A,A,F,N,A
1701896000,2124,Y,318800,3440,1890,1998,2003,2,R,CL,G,M,11,5,2,0,M,1,M,W,N,0,A,A,G,N,A
2006587000,2132,Y,624300,6400,1939,2015,1968,2,R,CL,L,M,9,4,1,1,M,1,S,W,N,1,G,G,G,N,A
2006666000,2132,Y,776300,12026,1967,0,2695,2,R,CL,G,W,9,5,1,2,M,1,M,E,N,2,A,A,G,N,A
1807900000,2136,Y,301800,7870,1900,0,1836,2,R,CL,M,A,7,3,2,0,N,1,S,W,N,0,F,A,A,N,F
1805517006,2131,Y,421300,3730,1960,0,1226,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,0,G,A,A,N,A
1810839001,2136,N,379800,6330,1950,2006,1275,1.5,R,CP,G,M,6,3,2,0,M,1,M,F,C,1,A,A,A,N,A
1810672000,2136,Y,469000,5540,1900,0,2420,2,R,CL,G,M,8,4,1,1,S,1,N,F,C,1,A,A,G,N,A
2002891000,2132,Y,498200,6000,1985,0,1795,2,R,CL,G,M,6,3,2,0,S,1,S,W,N,1,A,A,A,N,A
2003596004,2130,Y,432900,7224,1960,1993,1422,1,R,RN,G,M,6,3,1,1,S,1,S,E,N,1,A,A,A,N,A
2010480000,2132,Y,462700,9331,1900,0,2113,2,R,CL,G,A,10,5,2,0,S,1,N,W,N,0,A,A,A,N,A
1903116000,2131,Y,430300,6084,1950,0,1272,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1102732000,2130,Y,492400,5531,1950,0,1337,1,R,CP,G,M,8,2,1,0,S,1,S,W,N,0,A,A,A,N,A
1002134000,2130,Y,680300,3315,1920,0,2079,2,R,CL,G,S,7,4,1,0,S,1,S,W,N,0,A,A,A,N,A
2004433000,2132,Y,499400,6000,1929,0,1650,2,R,CL,H,M,7,4,1,0,S,1,S,W,N,1,A,A,A,N,A
2003149000,2132,Y,330500,4400,1925,0,1000,1,R,BW,H,W,7,3,2,0,M,1,M,W,N,1,A,A,A,N,A
1804300000,2136,Y,325100,3722,1945,0,1274,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2009931000,2132,N,337100,4948,1929,0,1365,1,R,BW,G,W,5,2,1,0,N,1,N,W,N,0,A,A,A,N,A
2004580000,2131,Y,441300,4700,1925,0,1775,2,R,CL,H,W,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A
2009603000,2132,Y,468100,4764,1920,1999,2177,2,R,CL,L,M,6,3,1,1,M,1,M,W,N,1,A,A,A,N,A
2010777020,2131,Y,630400,3911,2004, ,2416,2,R,CL,G,F,7,4,3,1,M,1,M,F,C,1,G,G,G,N,A
1804070000,2136,N,308300,4882,1920,0,1456,2,R,CL,H,M,9,4,1,0,S,1,S,W,N,0,A,A,A,N,A
1810784003,2136,N,345100,7248,1968,1990,1584,1,R,SL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2006721000,2132,Y,672800,7148,1910,2004,2358,2,R,CL,H,W,7,4,1,1,S,1,M,W,N,1,A,A,A,N,A
2007072000,2132,Y,494100,7218,1950,2003,1456,1,R,CP,G,M,6,3,1,1,M,1,M,F,C,1,A,A,A,N,A
1700750000,2124,Y,295300,4417,1965,0,1014,1,R,RN,G,M,5,2,2,0,S,1,S,P,N,1,A,A,A,N,A
1701371000,2124,Y,345700,5000,1875,0,2186,2.5,R,CL,G,M,8,5,1,1,M,1,M,W,N,0,G,A,A,N,A
1700862000,2124,N,472700,8271,1898,0,2398,2,R,CL,G,A,9,5,3,0,S,1,M,W,N,0,A,A,A,N,A
1810734000,2136,Y,363400,7728,1950,2011,980,1,R,CP,G,M,4,2,1,0,M,1,M,W,N,1,A,G,A,N,A
1805621010,2131,N,375700,4866,1995,0,1513,2,R,CL,G,M,7,3,2,1,S,1,S,F,N,1,G,G,G,N,F
1701432001,2124,N,246600,4046,1910,0,1710,2,R,CL,F,M,8,4,1,0,N,1,N,W,N,0,A,A,A,N,A
2004382000,2132,Y,507300,6000,1929,0,1720,2,R,CL,G,M,7,3,1,0,S,1,M,W,N,1,A,A,A,N,A
1809147000,2136,N,322600,4534,1920,0,1687,2,R,CL,H,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A
1812625000,2136,Y,276000,6667,1950,0,1040,1,R,RN,G,W,5,3,1,0,S,1,S,F,C,1,A,A,A,N,A
2004209000,2132,Y,472300,5500,1920,0,1518,2,R,CL,H,M,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A
1812325089,2136,N,287500,7044,1957,0,1040,1,R,RR,G,M,7,3,1,1,S,1,S,F,N,0,A,A,A,N,A
1901383000,2130,Y,953800,4635,1880,1990,2863,2.5,R,CL,M,F,10,6,3,0,N,1,S,E,N,2,A,A,A,N,A
2004949000,2131,Y,706500,6420,1930,2003,2826,2,R,CL,G,M,9,4,2,0,M,1,M,W,N,0,G,G,G,N,A
2009798000,2132,Y,399300,5432,1920,1997,1488,2,R,CL,H,W,7,2,1,1,S,1,S,W,N,0,A,A,A,N,A
1701972000,2124,Y,277000,4234,1890,1982,2252,2,R,CL,M,M,9,4,2,0,S,1,S,W,N,0,A,A,A,N,A
1804846000,2131,Y,310100,5000,1957,0,1224,1.5,R,CP,G,W,7,3,2,0,S,1,S,W,N,1,A,A,A,N,A
1704146000,2124,Y,321800,5967,1950,0,1240,1,R,RN,G,M,7,4,1,0,S,1,S,W,N,1,A,A,A,N,A
2006186000,2132,Y,590000,8250,1920,0,2160,2,R,CL,H,S,10,4,1,1,S,1,M,W,N,0,A,A,A,N,A
1601288000,2124,Y,425300,4310,1910,0,2263,2.5,R,CL,G,W,9,4,1,1,S,1,S,W,N,0,A,A,A,N,A
1601568000,2124,Y,269400,4721,1950,0,1068,1,R,RN,G,M,5,2,1,0,N,1,S,W,N,1,A,A,A,N,A
1812442000,2136,Y,507700,4825,2005, ,2183,2,R,CL,G,M,8,4,2,1,M,1,M,F,C,0,G,G,G,N,A
1805445000,2131,Y,316900,4637,1925,0,936,1,R,RN,G,M,5,2,1,0,S,1,S,E,N,0,A,A,A,N,A
2003254000,2132,Y,470800,5341,1928,0,1942,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2000978000,2131,Y,469100,4010,1895,0,1784,2,R,CL,G,M,7,4,1,1,S,1,M,W,N,0,A,A,A,N,A
1704131000,2124,Y,384000,4800,1920,0,1152,2,R,CL,G,M,6,3,1,1,S,1,S,F,D,0,A,A,A,N,A
1812492000,2136,N,349400,12957,1961,0,1280,1,R,RN,G,M,5,2,1,0,S,1,S,W,N,1,A,A,A,N,A
1603217000,2124,Y,358200,3200,1926,0,1275,2,R,CL,H,W,7,4,1,1,S,1,S,W,N,0,A,A,A,N,A
2006919000,2132,Y,353500,4613,1958,0,1570,1,R,RR,G,M,7,3,1,1,M,1,N,W,N,1,A,A,A,N,A
1403190030,2124,Y,180500,2596,1991,0,1520,2,R,SD,G,M,6,3,2,0,S,1,S,W,N,0,A,A,A,N,A
1805210000,2131,Y,382600,3797,1910,0,1487,1.5,R,BW,G,W,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1807588000,2136,Y,358900,6234,1925,2003,1568,2,R,CL,L,M,7,3,2,1,M,1,S,W,N,1,A,A,A,N,A
1803917000,2136,Y,266600,3178,1920,0,1344,2,R,CL,G,W,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A
1811280000,2136,Y,373500,7852,1960,0,1491,2,R,CL,G,M,8,4,1,1,S,1,S,W,N,1,G,A,A,N,A
1812325026,2136,Y,304400,6844,1955,0,1667,1,R,RR,G,M,6,3,1,1,S,1,S,F,N,0,G,A,A,N,A
1808368000,2136,Y,282400,5100,1961,0,1224,1.5,R,CP,G,M,6,3,2,0,S,1,S,W,N,0,A,A,A,N,A
2000855000,2131,Y,466200,4220,1925,2002,1277,1,R,BW,H,M,5,3,2,0,M,1,M,F,C,0,G,G,G,N,A
2006610000,2132,Y,838600,9381,1940,2015,1981,2,R,CL,G,W,10,5,3,2,L,1,L,F,C,1,G,G,G,N,A
2001407000,2131,Y,464100,5500,1910,0,1624,2,R,CL,H,M,8,5,2,0,S,1,S,W,N,0,G,A,A,N,A
2007797000,2132,Y,401500,4903,1930,0,1152,2,R,CL,H,W,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A
2009438000,2132,N,552400,8279,1880,0,2865,2,R,CL,G,W,9,3,2,0,S,1,N,W,N,0,G,A,A,N,A
1808792000,2136,Y,260800,3107,1880,0,1244,2,R,CL,M,W,6,3,1,0,N,1,N,W,N,0,A,A,A,N,A
1001954000,2130,Y,649100,3850,1900,0,2064,2,R,CL,G,M,9,5,1,1,S,1,N,F,N,0,A,A,A,N,A
2000622000,2131,Y,383900,4000,1906,0,1468,2,R,CL,G,M,6,3,1,0,S,1,N,W,N,0,A,A,A,N,G
